dataset_order,dataset_key,dataset_family,dataset_condition,dataset_directory,enc_level,channel_count,id,label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,0,1,1,enc0_k01_single_d03,Enc0 best/only viable singleton control,enc0:3,[3],0,PASS,Completed the full matched RGB-D sequence,47.76385458000004,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.2540205785676362,0.23936299467127164,0.22914359446183583,0.521144685803231,0.0850400559609259,18.131100036411837,17.543644493212344,25.64089877838883,0.020588312322894597,0.3645281209074455,1.187772320985678,15.567437175213298,0.2523407485253609,0.23673117021435394,1.0362730686724893,0.25982495736214595,0.2454324401998543,1.0356370593332782,429,0.259748,0.245318,0.025176,571,1.317529,5602.675536999999,0,0.77,0.993,1816000000.0,0.393968,83,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_k01_single_d03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_k01_single_d03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_k01_single_d03/replicate_0.log,2026-08-16T10:15:43.137359+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,0,2,2,enc0_k02_d02_d14,Enc0 best two-channel configuration,"enc0:2,14","[2, 14]",0,PASS,Completed the full matched RGB-D sequence,45.49359908999759,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1312969440216982,0.12546995647960651,0.13176979409428013,0.20250668333412034,0.038680454113707116,10.951232563323357,10.663890791125631,15.085561988025383,0.009344622074058194,0.06993463256367971,0.5639297752977641,3.0580824603714927,0.1151308992387464,0.107800086536258,1.0789144225300207,0.11147615624101906,0.10334527441550852,1.0828480507439888,429,0.111478,0.103332,0.011982,571,2.730416,1000.458252,0,0.87,0.993,463600.0,0.005879,9,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_k02_d02_d14/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_k02_d02_d14/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_k02_d02_d14/replicate_0.log,2026-08-16T10:16:29.263883+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,0,3,3,enc0_global_rank02_k03_d03_d07_d12,Enc0 global rank 2; best three-channel configuration,"enc0:3,7,12","[3, 7, 12]",0,PASS,Completed the full matched RGB-D sequence,45.45569949600031,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.09326600329356742,0.08797280937982409,0.08534297821731512,0.16408201537241354,0.030973087998726577,7.117200215105091,6.439193318376405,11.454680426205497,0.011031877772606707,0.10688265635997747,0.7579433269246888,8.313029796965509,0.07201878304508959,0.06465242496840973,1.0733121565929014,0.06576394037299164,0.0601298591014434,1.0750598090523062,432,0.065652,0.060004,0.01487,571,4.615495,58.715185000000005,0,0.897,0.993,51830.0,0.006103,13,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_global_rank02_k03_d03_d07_d12/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_global_rank02_k03_d03_d07_d12/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_global_rank02_k03_d03_d07_d12/replicate_0.log,2026-08-16T10:17:15.347325+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,0,4,4,enc0_global_rank03_k04_d02_d03_d12_d14,Enc0 global rank 3; best fixed four-channel configuration,"enc0:2,3,12,14","[2, 3, 12, 14]",0,PASS,Completed the full matched RGB-D sequence,44.66265415798989,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10636148827016563,0.10188279763300435,0.10279221972367229,0.17277895528822057,0.03053951102288417,7.589203132108019,7.241116827935771,11.893837098474211,0.009070570205201953,0.05208213475638593,0.6380440860856054,6.231450056606628,0.07795484006807933,0.06998284626163848,1.0910490909290602,0.07033479761585935,0.06409016878885751,1.0963558190588552,432,0.070152,0.063905,0.012391,571,6.006932,42.8152695,0,0.899,0.993,40380.0,0.004242,13,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_global_rank03_k04_d02_d03_d12_d14/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_global_rank03_k04_d02_d03_d12_d14/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_global_rank03_k04_d02_d03_d12_d14/replicate_0.log,2026-08-16T10:18:00.646553+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,0,6,5,enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14,Enc0 global rank 1 / accuracy-first configuration,"enc0:2,3,7,12,13,14","[2, 3, 7, 12, 13, 14]",0,PASS,Completed the full matched RGB-D sequence,45.15809467501822,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10134148428395612,0.09695135802809891,0.09616570023685944,0.17535767364389945,0.029504755775683088,7.084381841076872,6.730074101791274,10.781860911569082,0.00858763379785899,0.03782081096333694,0.5797250638508179,6.255272716841811,0.06719066007535628,0.06256357010573997,1.0957749597773676,0.06415824364529799,0.05936392097286242,1.0973007488832296,430,0.064001,0.059208,0.010943,571,9.070444,56.796276,0,0.899,0.993,70150.0,0.005348,10,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14/replicate_0.log,2026-08-16T10:18:46.438936+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,0,16,6,enc0_all16,Enc0 all-channel control,enc0:all,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0,PASS,Completed the full matched RGB-D sequence,45.68669560100534,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.15760437012825643,0.14636600079361273,0.14017203317328442,0.30480151473840256,0.05844767998140397,7.97759816269143,7.719387446241944,11.88961986196324,0.010483385939912337,0.09068865101155739,0.7041357760222134,8.589208222744716,0.1411851714644025,0.13030334233037685,1.0887716444178521,0.14075699712492867,0.12954137986018555,1.0924760577085497,436,0.140689,0.129502,0.01327,571,36.345081,235.6076505,0,0.896,0.993,11730.0,0.002621,0,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_all16/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_all16/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_all16/replicate_0.log,2026-08-16T10:19:32.743422+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,0,5,7,enc0_bqs_top5_d00_d03_d10_d14_d15,"Enc0 historical BQS-selected top-5 control, re-evaluated by direct full sequence","enc0:0,3,10,14,15","[0, 3, 10, 14, 15]",0,PASS,Completed the full matched RGB-D sequence,45.22038777000853,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1724161497749357,0.1636645031399549,0.17353544904223736,0.25952156467787985,0.054233376394659,11.166731093105042,10.82108561835215,16.148614700592354,0.012804071358934112,0.191451528591902,0.6163218387775907,6.546514969535741,0.14471955363878297,0.13357862071007026,1.1225514173241138,0.14817476626621146,0.1373698464797761,1.1223007881699116,435,0.148016,0.137216,0.015924,571,9.992242,175.80830400000002,0,0.897,0.992,6029.0,0.003134,0,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_bqs_top5_d00_d03_d10_d14_d15/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_bqs_top5_d00_d03_d10_d14_d15/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc0_bqs_top5_d00_d03_d10_d14_d15/replicate_0.log,2026-08-16T10:20:18.599547+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,1,2,8,enc1_k02_d00_d05,Enc1 minimum viable two-channel configuration,"enc1:0,5","[0, 5]",0,PASS,Completed the full matched RGB-D sequence,48.40226617400185,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11997500599371913,0.11229060205595066,0.11483665644258102,0.21632801545656097,0.042247162663367935,9.48010132651611,8.518534812176707,14.157667929728134,0.010659976685302433,0.07770533343540975,0.7701438743608986,8.549508662202625,0.09402055846497849,0.08745129810879092,1.0942220684737864,0.08928922325223955,0.08091030819275143,1.097790930471081,427,0.089196,0.080837,0.013788,571,3.259017,316.855194,0,0.895,0.993,182200.0,0.012227,51,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_k02_d00_d05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_k02_d00_d05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_k02_d00_d05/replicate_0.log,2026-08-16T10:21:07.633398+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,1,4,9,enc1_global_rank03_k04_d00_d05_d18_d30,Enc1 global rank 3; best fixed four-channel configuration,"enc1:0,5,18,30","[0, 5, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,49.525426990003325,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11500784837805184,0.10476307154324838,0.09967855788545982,0.26033816090942974,0.04745001611562617,8.55855593330101,7.853841751401745,14.366342116392982,0.013693213801692474,0.2192709507416018,1.043973572725086,13.914066308271957,0.09525052098269764,0.0828976841584259,1.0804751725001092,0.07997210647996193,0.07178479538991293,1.0836124193076069,428,0.079869,0.071673,0.018872,571,7.957666,328.889038,0,0.895,0.993,495900.0,0.008188,55,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_global_rank03_k04_d00_d05_d18_d30/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_global_rank03_k04_d00_d05_d18_d30/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_global_rank03_k04_d00_d05_d18_d30/replicate_0.log,2026-08-16T10:21:57.780986+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,1,6,10,enc1_global_rank01_k06_d05_d06_d17_d18_d28_d30,Enc1 global rank 1 / accuracy-first configuration,"enc1:5,6,17,18,28,30","[5, 6, 17, 18, 28, 30]",0,PASS,Completed the full matched RGB-D sequence,52.45164066000143,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11764025181269325,0.11004043962499521,0.11801261232542136,0.19569018018349207,0.0415972414192535,9.298914254924126,8.389827390343834,14.211105236706263,0.010365173074343877,0.1219261556329229,0.7737093718828812,9.633790891631545,0.08974666551056706,0.0776548421510808,1.0962896222779401,0.07831483486221937,0.06743084671241803,1.0998278898851972,435,0.078211,0.067335,0.013403,571,26.93091,297.5011905,0,0.893,0.993,318700.0,0.013243,40,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_global_rank01_k06_d05_d06_d17_d18_d28_d30/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_global_rank01_k06_d05_d06_d17_d18_d28_d30/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_global_rank01_k06_d05_d06_d17_d18_d28_d30/replicate_0.log,2026-08-16T10:22:50.859069+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,1,6,11,enc1_global_rank02_k06_d00_d05_d06_d17_d18_d30,Enc1 global rank 2; direct greedy six-channel endpoint,"enc1:0,5,6,17,18,30","[0, 5, 6, 17, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,52.19067481197999,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11824288465216659,0.11107792042130887,0.10905111143120583,0.18852725251571975,0.04053486605063526,10.132724600682094,8.869289758036704,15.920690164185586,0.01016813892844974,0.10315589294841752,0.7991341777150397,9.606846972454047,0.08672622099407316,0.07534445857967163,1.1022728748901671,0.07767380625804456,0.0696973770758195,1.1067954915416445,430,0.077536,0.069553,0.013857,571,15.084415,431.8799745,0,0.893,0.993,6019000.0,0.022439,54,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_global_rank02_k06_d00_d05_d06_d17_d18_d30/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_global_rank02_k06_d00_d05_d06_d17_d18_d30/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_global_rank02_k06_d00_d05_d06_d17_d18_d30/replicate_0.log,2026-08-16T10:23:43.682163+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,1,32,12,enc1_all32,Enc1 all-channel control,enc1:all,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0,PASS,Completed the full matched RGB-D sequence,54.51964505499927,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.2155958729906376,0.20302634782168505,0.19138756749603367,0.43662735135476677,0.07253883470792254,10.087521713249936,9.655560392774687,15.559027833741927,0.009806895729647288,0.08392603153180524,0.7572479504326022,10.428124389018627,0.20611271406202764,0.19019495347667653,1.080806839804361,0.20457464401892964,0.18926795821268227,1.092167194096664,427,0.204569,0.189322,0.011759,571,112.707428,708.89209,0,0.909,0.993,108500.0,0.021044,20,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_all32/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_all32/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_all32/replicate_0.log,2026-08-16T10:24:38.827363+00:00
2,fr1_desk_lightswitch,fr1_desk,lightswitch,rgbd_dataset_freiburg1_desk_lightswitch,1,5,13,enc1_bqs_top5_d04_d09_d10_d15_d30,"Enc1 historical BQS-selected top-5 control, re-evaluated by direct full sequence","enc1:4,9,10,15,30","[4, 9, 10, 15, 30]",0,PASS,Completed the full matched RGB-D sequence,53.44974216000992,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1985563391296819,0.1855735729708543,0.1800388911219264,0.3616436832772295,0.0706191816959971,14.38595841994242,13.48998716923748,21.77719701902844,0.01297740875080543,0.14887916762808423,0.83103976042307,10.016451208072267,0.19261792500745628,0.17650280115352077,1.0601855874253914,0.20028182309208875,0.18535341489749935,1.0549237002980238,430,0.199903,0.18494,0.017334,571,53.709606,232.21822350000002,0,0.894,0.993,30050.0,0.007066,50,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_bqs_top5_d04_d09_d10_d15_d30/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_bqs_top5_d04_d09_d10_d15_d30/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_lightswitch/artifacts/enc1_bqs_top5_d04_d09_d10_d15_d30/replicate_0.log,2026-08-16T10:25:32.906586+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,rgbd_dataset_freiburg1_desk_flashlight,0,1,1,enc0_k01_single_d03,Enc0 best/only viable singleton control,enc0:3,[3],0,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,16.586984357010806,-15,1305031459.1276,158,,,,573,,,,,,,,,,,,,,,,,,,,,,,,157,1.329834,1.5156185,1,0.0,0.994,23810.0,0.006035,3,,,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_k01_single_d03/replicate_0.log,2026-08-16T10:25:49.772103+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,rgbd_dataset_freiburg1_desk_flashlight,0,2,2,enc0_k02_d02_d14,Enc0 best two-channel configuration,"enc0:2,14","[2, 14]",0,PASS,Completed the full matched RGB-D sequence,45.91578663900145,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1941990456910905,0.17952063227145956,0.15973617913231394,0.36691815439005226,0.07406491704029414,13.185593271938194,12.86505155856333,18.073620334179626,0.009485040830004881,0.055192338884881544,0.6370596034067147,4.6802939645337585,0.19366667592257292,0.17715791280109106,1.0172216716580496,0.19207890883072729,0.175852472031832,1.0201182958142534,428,0.191933,0.175672,0.01116,571,2.76092,3.2867105,0,0.867,0.993,27990.0,0.005882,12,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_k02_d02_d14/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_k02_d02_d14/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_k02_d02_d14/replicate_0.log,2026-08-16T10:26:36.305972+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,rgbd_dataset_freiburg1_desk_flashlight,0,3,3,enc0_global_rank02_k03_d03_d07_d12,Enc0 global rank 2; best three-channel configuration,"enc0:3,7,12","[3, 7, 12]",0,PASS,Completed the full matched RGB-D sequence,44.313053530000616,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10822484822384308,0.10374147685559067,0.1041892551953285,0.18853856594295423,0.030827321532932724,7.085057657959044,6.689955632769745,11.106291343161192,0.00971227406223716,0.09285440992966144,0.7032796636476544,10.402840270353698,0.0889470559864481,0.08285178873221964,1.0766468645897087,0.08710465003362909,0.0815513112302135,1.0796002814164372,429,0.087029,0.081473,0.01164,571,4.52067,5.2313445000000005,0,0.897,0.992,49590.0,0.00375,16,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_global_rank02_k03_d03_d07_d12/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_global_rank02_k03_d03_d07_d12/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_global_rank02_k03_d03_d07_d12/replicate_0.log,2026-08-16T10:27:21.251221+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,rgbd_dataset_freiburg1_desk_flashlight,0,4,4,enc0_global_rank03_k04_d02_d03_d12_d14,Enc0 global rank 3; best fixed four-channel configuration,"enc0:2,3,12,14","[2, 3, 12, 14]",0,PASS,Completed the full matched RGB-D sequence,44.69459610400372,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.09769740449910563,0.0922794493549662,0.09692403549525183,0.16096075195440576,0.03208248856628944,7.015171680377391,6.836629137529387,10.132310919205288,0.008026417193045624,0.036996845197280914,0.4963952302034475,2.0459814127000766,0.07724455281435633,0.06923758475859605,1.0740923065724752,0.0684183107267516,0.05972408714713975,1.078299345422173,429,0.068444,0.059763,0.009435,571,5.928991,6.9408625,0,0.867,0.993,18890.0,0.004536,0,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_global_rank03_k04_d02_d03_d12_d14/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_global_rank03_k04_d02_d03_d12_d14/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_global_rank03_k04_d02_d03_d12_d14/replicate_0.log,2026-08-16T10:28:06.581712+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,rgbd_dataset_freiburg1_desk_flashlight,0,6,5,enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14,Enc0 global rank 1 / accuracy-first configuration,"enc0:2,3,7,12,13,14","[2, 3, 7, 12, 13, 14]",0,PASS,Completed the full matched RGB-D sequence,45.010142706974875,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.12100178361514881,0.11666360174521305,0.12173733348893184,0.1887071933506206,0.03210974409554865,8.004209599920967,7.506767912806757,11.870811312054364,0.013383325714804946,0.234267977333312,0.7090470060872004,10.818565703949446,0.1036163280736441,0.09567389982695976,1.0779281927019575,0.1062862760833357,0.09803887457156214,1.0782272272496494,427,0.106174,0.097913,0.016363,571,8.949043,10.482293,0,0.898,0.993,65480.0,0.005073,8,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14/replicate_0.log,2026-08-16T10:28:52.238726+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,rgbd_dataset_freiburg1_desk_flashlight,0,16,6,enc0_all16,Enc0 all-channel control,enc0:all,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0,PASS,Completed the full matched RGB-D sequence,45.18938677001279,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.12744481070297933,0.12111602446594978,0.12605940031374266,0.20061077640701974,0.039662178365310344,8.380407865499137,7.967168138965416,12.710415901202202,0.01188071473740238,0.20896032110087123,0.5146327107233145,2.618598369109215,0.1033795372175113,0.09321501358557434,1.0943560990822347,0.10451132601510277,0.09271758150728865,1.0965637875369745,428,0.104376,0.092578,0.014592,571,36.248978,47.4708955,0,0.896,0.993,9373.0,0.002523,0,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_all16/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_all16/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr1_desk_flashlight/artifacts/enc0_all16/replicate_0.log,2026-08-16T10:29:38.078124+00:00
