dataset_order,dataset_key,dataset_family,dataset_condition,source,standard_label,kind,id,label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine01_coarse02,c2f,23,unet_c2f_b_fine01_coarse02,Step-R full-grid C2F-B; F1 × C2,"unet:c2f:B:fine2,3,7,12,13,14:coarse0,5,6,17,18,30","[2, 3, 7, 12, 13, 14, 0, 5, 6, 17, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,46.781347133000054,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10616116235747054,0.10064864281092967,0.10754778243175099,0.18154682281910822,0.033764524184521194,7.179945225581959,6.7452842513425795,11.187927192822395,0.009250004460230506,0.10187541109299102,0.7047839107341685,9.828613615610749,0.0842682566974468,0.07892608250045052,1.080516634125231,0.08091075621822082,0.07592496805139244,1.0842287173359992,427,0.080866,0.075882,0.011113,571,8.946259,10.4851545,0,0.897,0.993,77700.0,0.005087,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine01_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine01_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine01_coarse02/replicate_0.log,2026-08-25T16:56:58.233909+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine01_coarse03,c2f,24,unet_c2f_b_fine01_coarse03,Step-R full-grid C2F-B; F1 × C3,"unet:c2f:B:fine2,3,7,12,13,14:coarse0,5,18,30","[2, 3, 7, 12, 13, 14, 0, 5, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,46.25142598799994,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11348887537030083,0.1090026816030377,0.10590895432978925,0.1889212980142991,0.03159335746897542,7.614661623032994,7.166785971744541,11.731668940471476,0.008844129979461312,0.06989932762549197,0.7115430270112156,9.799979740931162,0.09468866591050179,0.08726767039604394,1.077922186144186,0.09372755132445783,0.08657716502599434,1.0798908917582366,427,0.093631,0.086465,0.010483,571,8.948461,10.4713095,0,0.898,0.993,73360.0,0.00698,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine01_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine01_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine01_coarse03/replicate_0.log,2026-08-25T16:57:45.121926+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine01_coarse04,c2f,25,unet_c2f_b_fine01_coarse04,Step-R full-grid C2F-B; F1 × C4,"unet:c2f:B:fine2,3,7,12,13,14:coarse0,5,6,18,30","[2, 3, 7, 12, 13, 14, 0, 5, 6, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,46.81795653400059,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10502804656249815,0.09985266518311703,0.10518014520873711,0.17506163851918027,0.032562798107082375,7.2251240691323195,6.761334348127734,11.314120712304687,0.009066043785987762,0.08884322785965432,0.7198885310811864,10.153721204357895,0.08317292442090841,0.07742672881468854,1.0799212025754008,0.08056411243983731,0.0751691833406443,1.082810296950486,427,0.080493,0.075091,0.010841,571,8.946277,10.488942,0,0.897,0.993,72190.0,0.006977,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine01_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine01_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine01_coarse04/replicate_0.log,2026-08-25T16:58:32.572345+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine02_coarse01,c2f,26,unet_c2f_b_fine02_coarse01,Step-R full-grid C2F-B; F2 × C1,"unet:c2f:B:fine3,7,12:coarse5,6,17,18,28,30","[3, 7, 12, 5, 6, 17, 18, 28, 30]",0,PASS,Completed the full matched RGB-D sequence,47.536039143999915,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10857946689358221,0.10265405150560987,0.10608295390341274,0.19917247803561056,0.03537861416700923,7.1923713639152655,6.849335178825696,11.113287710715769,0.009342609264059642,0.09897388946703328,0.7024410590602498,10.028667758651167,0.0889880497965302,0.08236103029139931,1.0773997636424841,0.08602443048301166,0.07977801661889124,1.0813121905672456,429,0.085974,0.079729,0.011171,571,4.524011,5.231646,0,0.897,0.992,53490.0,0.005633,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine02_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine02_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine02_coarse01/replicate_0.log,2026-08-25T16:59:20.739088+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-Q:unet_c2f_b_f2_c2_variant_contrast,unet_c2f_b_fine02_coarse02,c2f,10,unet_c2f_b_f2_c2_variant_contrast,"C2F-B schedule contrast: on fr1 lightswitch it is worse than direct F2, despite the same fine scale family.","unet:c2f:B:fine3,7,12:coarse0,5,6,17,18,30","[3, 7, 12, 0, 5, 6, 17, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,47.01544289497542,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11059843074168627,0.10621887083631631,0.10699731154701593,0.2028224714753406,0.030815002203172487,6.967601434691849,6.627882854723928,10.968490002282595,0.009622990988193856,0.09990068406793938,0.6962815865258359,9.701124363178288,0.09410444576183336,0.08667565038293064,1.0719698859746851,0.09027232103322612,0.08358045816158881,1.0761439560487482,428,0.090267,0.083586,0.011518,571,4.519753,5.255959,0,0.874,0.992,54410.0,0.003774,16,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_f2_c2_variant_contrast/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_f2_c2_variant_contrast/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_f2_c2_variant_contrast/replicate_0.log,2026-08-23T09:50:47.415163+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine02_coarse03,c2f,27,unet_c2f_b_fine02_coarse03,Step-R full-grid C2F-B; F2 × C3,"unet:c2f:B:fine3,7,12:coarse0,5,18,30","[3, 7, 12, 0, 5, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,45.97887382299996,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11371430205643997,0.10954478191952319,0.09926119166291103,0.193044852910097,0.03051037932224659,8.179774942424915,7.629498578155837,12.590753940741786,0.01060505015721034,0.12623987817608842,0.7457612600869336,9.886353374885884,0.09953146401991393,0.09003829327738502,1.0679051604422376,0.0999077377868942,0.09045021181672581,1.0678750581830974,428,0.099775,0.090291,0.012572,571,4.519998,5.254618000000001,0,0.901,0.992,47320.0,0.00576,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine02_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine02_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine02_coarse03/replicate_0.log,2026-08-25T17:00:07.351736+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine02_coarse04,c2f,28,unet_c2f_b_fine02_coarse04,Step-R full-grid C2F-B; F2 × C4,"unet:c2f:B:fine3,7,12:coarse0,5,6,18,30","[3, 7, 12, 0, 5, 6, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,46.804703292999875,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1042851303998408,0.09940507551548167,0.10172977087515375,0.1851616995445019,0.031528072955275654,7.360415065900987,6.919118203449708,11.49530065037486,0.009742261449473634,0.12171055316753238,0.717643465624896,10.163220640511323,0.08496586195028343,0.07845376023443368,1.0750243609757666,0.0817542597203802,0.07576849058210729,1.0782835038561556,428,0.081702,0.075714,0.011689,571,4.522304,5.253868499999999,0,0.897,0.992,54970.0,0.00575,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine02_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine02_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine02_coarse04/replicate_0.log,2026-08-25T17:00:54.793940+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine03_coarse01,c2f,29,unet_c2f_b_fine03_coarse01,Step-R full-grid C2F-B; F3 × C1,"unet:c2f:B:fine2,3,12,14:coarse5,6,17,18,28,30","[2, 3, 12, 14, 5, 6, 17, 18, 28, 30]",0,PASS,Completed the full matched RGB-D sequence,47.992223043000195,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11073581733257525,0.10785147039556305,0.11181430047548038,0.17308370336019493,0.025109392143746904,7.5179709645067,7.044167957713456,11.346275020585255,0.012572348610271681,0.21157495300089674,0.657885753814552,9.362487408848237,0.09044069430468209,0.08569914153909093,1.0796755933370394,0.0913096055914527,0.0863992818087926,1.0810862401365162,429,0.091209,0.0863,0.015351,571,5.930798,6.939062,0,0.895,0.993,35250.0,0.005939,7,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse01/replicate_0.log,2026-08-25T17:01:43.427714+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine03_coarse02,c2f,30,unet_c2f_b_fine03_coarse02,Step-R full-grid C2F-B; F3 × C2,"unet:c2f:B:fine2,3,12,14:coarse0,5,6,17,18,30","[2, 3, 12, 14, 0, 5, 6, 17, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,47.206417843000054,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11143906045565573,0.10777223595469204,0.107105619632105,0.18084423938468158,0.028351531749897976,7.595074649309035,7.011932759105471,11.669800536700972,0.012775337703048215,0.2188819551863667,0.6632125399626128,9.154096922561624,0.09255188221915192,0.08636506554658614,1.0772435738025208,0.094443901468954,0.08786779637506231,1.07766614395302,428,0.094321,0.087742,0.015566,571,5.931225,6.942435,0,0.898,0.993,34750.0,0.004494,7,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse02/replicate_0.log,2026-08-25T17:02:31.283109+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine03_coarse03,c2f,31,unet_c2f_b_fine03_coarse03,Step-R full-grid C2F-B; F3 × C3,"unet:c2f:B:fine2,3,12,14:coarse0,5,18,30","[2, 3, 12, 14, 0, 5, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,46.709242702000665,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.13452073706299686,0.12789510283617955,0.11913789205112842,0.21548527280570173,0.041697378460701734,8.311959991929605,7.784441095498177,12.306271989437962,0.013142990366597919,0.23741453281329603,0.7112685429104885,8.761500435819116,0.1229779487620126,0.11159926994111767,1.067529063852345,0.12667586968860856,0.11516433407035746,1.0659175088653923,428,0.126546,0.115041,0.015799,571,5.932297,6.956142,0,0.898,0.993,34340.0,0.004685,6,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse03/replicate_0.log,2026-08-25T17:03:18.620698+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine03_coarse04,c2f,32,unet_c2f_b_fine03_coarse04,Step-R full-grid C2F-B; F3 × C4,"unet:c2f:B:fine2,3,12,14:coarse0,5,6,18,30","[2, 3, 12, 14, 0, 5, 6, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,46.881476446000306,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11856362490291669,0.11376583127626759,0.11265287352827577,0.19038933674899675,0.03338665577950779,7.760318703293438,7.220714161920195,11.727296103733849,0.012586376947380929,0.221226052800663,0.6816883878530547,9.577125580301276,0.10213308470915983,0.09402564113585381,1.074864929423829,0.10496356352219675,0.09651505717134848,1.0746265945150064,428,0.104841,0.096391,0.015278,571,5.931418,6.945233,0,0.899,0.993,37060.0,0.004438,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine03_coarse04/replicate_0.log,2026-08-25T17:04:06.141658+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine04_coarse01,c2f,33,unet_c2f_b_fine04_coarse01,Step-R full-grid C2F-B; F4 × C1,"unet:c2f:B:fine2,4,6:coarse5,6,17,18,28,30","[2, 4, 6, 5, 6, 17, 18, 28, 30]",0,PASS,Completed the full matched RGB-D sequence,48.13218183200024,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11981017227951868,0.11510598995872684,0.12000292593697295,0.18790282675533831,0.03324287077358731,7.654298786821633,7.20375002426731,11.930678183301058,0.013265797610584648,0.2419248125623663,0.680004716510527,9.452887889483772,0.10278290058440714,0.09522468747072917,1.0766747267744097,0.10523500869396989,0.09740898891243288,1.0781444252212469,434,0.105121,0.097285,0.016103,571,7.433473,10.584859000000002,0,0.899,0.992,15430.0,0.003328,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse01/replicate_0.log,2026-08-25T17:04:54.916702+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine04_coarse02,c2f,34,unet_c2f_b_fine04_coarse02,Step-R full-grid C2F-B; F4 × C2,"unet:c2f:B:fine2,4,6:coarse0,5,6,17,18,30","[2, 4, 6, 0, 5, 6, 17, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,47.27096068799983,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1221223298437066,0.1121160720104518,0.1067646937328407,0.2074961188828739,0.04841332299483544,7.760022563009997,7.172871939437003,12.39305477318964,0.013308710924910917,0.24798496958507577,0.5525038642235186,4.939032560788176,0.10870905270361188,0.09512860942905374,1.0688553424320177,0.11308691929425282,0.09971060117795735,1.0680031148626923,434,0.112924,0.099515,0.015946,571,7.435788,10.553384000000001,0,0.89,0.992,15430.0,0.003081,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse02/replicate_0.log,2026-08-25T17:05:42.821931+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine04_coarse03,c2f,35,unet_c2f_b_fine04_coarse03,Step-R full-grid C2F-B; F4 × C3,"unet:c2f:B:fine2,4,6:coarse0,5,18,30","[2, 4, 6, 0, 5, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,46.80380223300017,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1284549263557908,0.11996934303264664,0.11545868020636427,0.2183813010844796,0.04591323161558987,8.003745745951747,7.302254122509088,13.07665276144514,0.013626433309441919,0.2569556295757521,0.6475831139865358,7.305317644822584,0.11698405210659696,0.10397125695555699,1.0655370131002406,0.12115924522087096,0.10812359592044932,1.064158658140631,434,0.121001,0.107942,0.016274,571,7.44039,10.570091999999999,0,0.901,0.992,15430.0,0.002779,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse03/replicate_0.log,2026-08-25T17:06:30.247824+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine04_coarse04,c2f,36,unet_c2f_b_fine04_coarse04,Step-R full-grid C2F-B; F4 × C4,"unet:c2f:B:fine2,4,6:coarse0,5,6,18,30","[2, 4, 6, 0, 5, 6, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,47.142386452999745,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11603031715631203,0.11140358312444346,0.11579259189779081,0.18629331922277378,0.03243880648898124,7.466931611266076,6.950141503112811,12.017101371945648,0.0127326547136702,0.22750168867449425,0.6903996879468168,9.361939954293526,0.09809779984405867,0.09056633804948029,1.0771622112401178,0.10053080690700238,0.09267695869339611,1.0783153392751548,434,0.100403,0.092535,0.015427,571,7.433372,10.5722165,0,0.898,0.992,15430.0,0.00277,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine04_coarse04/replicate_0.log,2026-08-25T17:07:18.013781+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine05_coarse01,c2f,37,unet_c2f_b_fine05_coarse01,Step-R full-grid C2F-B; F5 × C1,"unet:c2f:B:fine2,3,7,12,13:coarse5,6,17,18,28,30","[2, 3, 7, 12, 13, 5, 6, 17, 18, 28, 30]",0,PASS,Completed the full matched RGB-D sequence,47.64803100499921,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.10943551289096834,0.10354132541976939,0.10855437697021773,0.19657849212477777,0.0354305717146466,7.271283234593616,6.913293772218135,11.205343987619585,0.009290471083109968,0.10044057444156064,0.7049298315511138,10.018090503132349,0.08837984796705338,0.08217007949544244,1.0805168671995105,0.08532255194978493,0.07948643964827705,1.0844411907111577,427,0.085279,0.079444,0.011153,571,7.736498,9.136285,0,0.897,0.993,80610.0,0.005397,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine05_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine05_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine05_coarse01/replicate_0.log,2026-08-25T17:08:06.297174+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine05_coarse02,c2f,38,unet_c2f_b_fine05_coarse02,Step-R full-grid C2F-B; F5 × C2,"unet:c2f:B:fine2,3,7,12,13:coarse0,5,6,17,18,30","[2, 3, 7, 12, 13, 0, 5, 6, 17, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,47.079633876000116,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11126735646734898,0.10600761416366282,0.10918903204358382,0.2026595596893202,0.03380547817381235,7.2636363900671785,6.922258939177044,11.104756646452008,0.00933815469490729,0.10366045541079133,0.6974646234188436,9.735731561783695,0.09102527043545185,0.08474282861431119,1.0798072145473026,0.08754668589895033,0.08168946159589649,1.0843212419471329,427,0.087526,0.081676,0.011216,571,7.730865,9.135828,0,0.898,0.993,91250.0,0.005375,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine05_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine05_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine05_coarse02/replicate_0.log,2026-08-25T17:08:54.009610+00:00
3,fr1_desk_flashlight,fr1_desk,flashlight,Step-R:new,unet_c2f_b_fine05_coarse03,c2f,39,unet_c2f_b_fine05_coarse03,Step-R full-grid C2F-B; F5 × C3,"unet:c2f:B:fine2,3,7,12,13:coarse0,5,18,30","[2, 3, 7, 12, 13, 0, 5, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,46.52463949000048,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11189400349602262,0.10711914315780273,0.10671823831544554,0.18843436747225634,0.032338169204611564,7.615440545194943,7.157230095653098,11.791788054840342,0.00904933836444104,0.08602147111229937,0.7115302937417525,9.862664964888937,0.09236641952943642,0.08492116072427565,1.0786984057025701,0.09094444466982324,0.08375279863533283,1.0809453722065996,427,0.090854,0.083646,0.010782,571,7.730126,9.131654000000001,0,0.897,0.993,74950.0,0.004953,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine05_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine05_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/unet/per_dataset/fr1_desk_flashlight/artifacts/unet_c2f_b_fine05_coarse03/replicate_0.log,2026-08-25T17:09:41.164770+00:00
