dataset_order,dataset_key,dataset_family,dataset_condition,expected_matched_frames,label,candidate_key,mode,variant,configuration,role,parent_labels,source_fr1_lightswitch_ate_mean_cm,status,reason,dataset_rank,coverage_ratio,trajectory_poses,associated_poses,elapsed_seconds,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,translation_rpe_max_cm,rotation_rpe_max_deg,photo_mse_nonfinite_count,crazy_affine_count
2,fr1_desk_lightswitch,fr1_desk,lightswitch,573,resnet_layer2_direct_c5_d108_d121,"resnet:direct:layer2:108,121",direct,,"direct layer2[d108,d121]","Direct coarse parent C5, selected because it produces the strongest C2F synergy with F6.",,16.6202,PASS,Completed the full matched RGB-D sequence,9,0.9965095986038395,571,571,50.094256532989675,16.6202,17.7533,1.8269,24.123904332385916,22.959442419220146,7.580681560221613,6.796921839881397,0,300
2,fr1_desk_lightswitch,fr1_desk,lightswitch,573,resnet_conv1_direct_f1_d15_d20_d26_d34,"resnet:direct:conv1:15,20,26,34",direct,,"direct conv1[d15,d20,d26,d34]",Direct fine parent F1: global direct Conv1 optimum on fr1/desk_lightswitch.,,10.3758,PASS,Completed the full matched RGB-D sequence,3,0.9965095986038395,571,571,47.01349473299342,10.3758,11.5553,1.1819,14.917717064408109,14.157881090920462,33.38946472631419,29.58017410350902,0,11
2,fr1_desk_lightswitch,fr1_desk,lightswitch,573,resnet_conv1_direct_f2_d23_d24_d26_d51_d63,"resnet:direct:conv1:23,24,26,51,63",direct,,"direct conv1[d23,d24,d26,d51,d63]","Direct fine parent F2, used by both A/B schedule tests of the global C2F pair.",,10.4535,PASS,Completed the full matched RGB-D sequence,4,0.9965095986038395,571,571,49.16241686101421,10.4535,11.7247,1.3227,14.521647531106115,13.413822428799813,6.987721142141471,9.064054859975,0,77
2,fr1_desk_lightswitch,fr1_desk,lightswitch,573,resnet_conv1_direct_f6_d29_d33_d52,"resnet:direct:conv1:29,33,52",direct,,"direct conv1[d29,d33,d52]","Direct fine parent F6, included because it has the largest observed C2F gain with C5.",,14.6721,PASS,Completed the full matched RGB-D sequence,7,0.9965095986038395,571,571,43.34584390700911,14.672099999999999,16.3824,2.3480999999999996,19.06092396600409,17.919533598682197,17.042420737147015,14.765222502664477,11,17
2,fr1_desk_lightswitch,fr1_desk,lightswitch,573,resnet_c2f_b_f1_c4_negative_high_parent,"resnet:c2f:B:fine15,20,26,34:coarse67,108,121",c2f,B,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d67,d108,d121]",C2F-B negative high-parent control: worse than direct global Conv1 optimum F1 on fr1 lightswitch.,resnet_conv1_direct_f1_d15_d20_d26_d34|resnet_layer2_direct_c4_d67_d108_d121,11.0315,PASS,Completed the full matched RGB-D sequence,6,0.9965095986038395,571,571,50.08919933598372,11.0315,11.9056,1.1462999999999999,15.434380933540789,14.83085538976866,7.703832672175648,4.8213132707313004,0,10
2,fr1_desk_lightswitch,fr1_desk,lightswitch,573,resnet_c2f_a_f2_c4_variant_negative,"resnet:c2f:A:fine23,24,26,51,63:coarse67,108,121",c2f,A,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",C2F-A schedule control: slightly worse than direct F2 on fr1 lightswitch.,resnet_conv1_direct_f2_d23_d24_d26_d51_d63|resnet_layer2_direct_c4_d67_d108_d121,10.5465,PASS,Completed the full matched RGB-D sequence,5,0.9965095986038395,571,571,53.19806774597964,10.5465,11.622499999999999,1.195,15.695772860551754,14.754887645186843,7.7263347577743975,5.295123141550475,0,65
2,fr1_desk_lightswitch,fr1_desk,lightswitch,573,resnet_c2f_b_f2_c4_global_best,"resnet:c2f:B:fine23,24,26,51,63:coarse67,108,121",c2f,B,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",C2F-B global ResNet C2F optimum on fr1 lightswitch; compare against both direct parents.,resnet_conv1_direct_f2_d23_d24_d26_d51_d63|resnet_layer2_direct_c4_d67_d108_d121,9.3293,PASS,Completed the full matched RGB-D sequence,1,0.9965095986038395,571,571,51.94224107899936,9.3293,10.3918,1.1472,14.45152898102766,13.571812705768938,7.102301358960431,5.43917174701419,0,68
2,fr1_desk_lightswitch,fr1_desk,lightswitch,573,resnet_c2f_a_f6_c5_positive_synergy,"resnet:c2f:A:fine29,33,52:coarse108,121",c2f,A,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d108,d121]",C2F-A positive synergy case: 32.9% lower fr1-lightswitch ATE than direct F6.,resnet_conv1_direct_f6_d29_d33_d52|resnet_layer2_direct_c5_d108_d121,9.849,PASS,Completed the full matched RGB-D sequence,2,0.9965095986038395,571,571,52.889857418020256,9.849,11.118500000000001,1.3358,15.23907269842859,14.446522640706721,11.226150134778837,2.564659874186816,0,17
3,fr1_desk_flashlight,fr1_desk,flashlight,573,gray_baseline,gray,gray,,gray,Photometric grayscale baseline; no learned tracking features.,,,PASS,Completed the full matched RGB-D sequence,2,0.9965095986038395,571,571,43.94673815500573,9.3834,10.0908,1.0208,13.657726688509358,13.013498485907443,3.6073420767548403,1.9609986574218887,0,1
3,fr1_desk_flashlight,fr1_desk,flashlight,573,resnet_layer2_direct_c4_d67_d108_d121,"resnet:direct:layer2:67,108,121",direct,,"direct layer2[d67,d108,d121]","Direct coarse parent C4, selected because it is the coarse component of the global C2F optimum.",,15.9524,PASS,Completed the full matched RGB-D sequence,8,0.9965095986038395,571,571,48.64052629499929,16.6285,18.477899999999998,2.4536,25.43939602451341,24.962568347915205,32.36509670314055,7.930057399505036,0,332
3,fr1_desk_flashlight,fr1_desk,flashlight,573,resnet_layer2_direct_c5_d108_d121,"resnet:direct:layer2:108,121",direct,,"direct layer2[d108,d121]","Direct coarse parent C5, selected because it produces the strongest C2F synergy with F6.",,16.6202,PASS,Completed the full matched RGB-D sequence,10,0.9965095986038395,571,571,48.71534595801495,18.3832,20.1936,2.4924999999999997,25.512825649862812,25.019479189450088,33.9349136188652,7.832156738002724,0,290
3,fr1_desk_flashlight,fr1_desk,flashlight,573,resnet_conv1_direct_f1_d15_d20_d26_d34,"resnet:direct:conv1:15,20,26,34",direct,,"direct conv1[d15,d20,d26,d34]",Direct fine parent F1: global direct Conv1 optimum on fr1/desk_lightswitch.,,10.3758,PASS,Completed the full matched RGB-D sequence,1,0.9965095986038395,571,571,47.432026369002415,6.364400000000001,7.602499999999999,1.0621,11.897532576577296,11.063944929978904,7.856794120984553,4.971674921285723,0,8
3,fr1_desk_flashlight,fr1_desk,flashlight,573,resnet_conv1_direct_f2_d23_d24_d26_d51_d63,"resnet:direct:conv1:23,24,26,51,63",direct,,"direct conv1[d23,d24,d26,d51,d63]","Direct fine parent F2, used by both A/B schedule tests of the global C2F pair.",,10.4535,PASS,Completed the full matched RGB-D sequence,5,0.9965095986038395,571,571,46.92372668001917,12.238100000000001,13.3774,1.0391,15.37219610228992,14.883462470332331,6.127644465487335,8.963958682469425,0,17
3,fr1_desk_flashlight,fr1_desk,flashlight,573,resnet_conv1_direct_f6_d29_d33_d52,"resnet:direct:conv1:29,33,52",direct,,"direct conv1[d29,d33,d52]","Direct fine parent F6, included because it has the largest observed C2F gain with C5.",,14.6721,PASS,Completed the full matched RGB-D sequence,4,0.9965095986038395,571,571,43.925620854017325,10.4201,11.369,1.0084,14.501076857956008,13.91888650096815,3.724639567602863,1.9311063353370397,0,0
3,fr1_desk_flashlight,fr1_desk,flashlight,573,resnet_c2f_b_f1_c4_negative_high_parent,"resnet:c2f:B:fine15,20,26,34:coarse67,108,121",c2f,B,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d67,d108,d121]",C2F-B negative high-parent control: worse than direct global Conv1 optimum F1 on fr1 lightswitch.,resnet_conv1_direct_f1_d15_d20_d26_d34|resnet_layer2_direct_c4_d67_d108_d121,11.0315,PASS,Completed the full matched RGB-D sequence,6,0.9965095986038395,571,571,50.64680995300296,12.9037,14.21,1.4357,16.575188463828738,15.945356017999432,19.82435989884297,9.12983646152366,0,16
3,fr1_desk_flashlight,fr1_desk,flashlight,573,resnet_c2f_a_f2_c4_variant_negative,"resnet:c2f:A:fine23,24,26,51,63:coarse67,108,121",c2f,A,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",C2F-A schedule control: slightly worse than direct F2 on fr1 lightswitch.,resnet_conv1_direct_f2_d23_d24_d26_d51_d63|resnet_layer2_direct_c4_d67_d108_d121,10.5465,PASS,Completed the full matched RGB-D sequence,7,0.9965095986038395,571,571,51.785239346994786,14.734,16.7526,1.9789999999999999,19.273737332592987,18.566777387075167,32.130048487944954,7.740975729083692,0,11
3,fr1_desk_flashlight,fr1_desk,flashlight,573,resnet_c2f_b_f2_c4_global_best,"resnet:c2f:B:fine23,24,26,51,63:coarse67,108,121",c2f,B,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",C2F-B global ResNet C2F optimum on fr1 lightswitch; compare against both direct parents.,resnet_conv1_direct_f2_d23_d24_d26_d51_d63|resnet_layer2_direct_c4_d67_d108_d121,9.3293,PASS,Completed the full matched RGB-D sequence,9,0.9965095986038395,571,571,50.92266392099555,16.988,18.7693,1.9687,20.356245350262128,19.41147318009355,32.09258228415956,9.398806445288221,0,17
3,fr1_desk_flashlight,fr1_desk,flashlight,573,resnet_c2f_a_f6_c5_positive_synergy,"resnet:c2f:A:fine29,33,52:coarse108,121",c2f,A,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d108,d121]",C2F-A positive synergy case: 32.9% lower fr1-lightswitch ATE than direct F6.,resnet_conv1_direct_f6_d29_d33_d52|resnet_layer2_direct_c5_d108_d121,9.849,PASS,Completed the full matched RGB-D sequence,3,0.9965095986038395,571,571,50.68717872799607,9.9486,10.8931,1.3191,14.364797623313194,13.905186071563541,16.391899207484293,2.143534535703084,0,0
4,fr2_desk_clean,fr2_desk,clean,2893,gray_baseline,gray,gray,,gray,Photometric grayscale baseline; no learned tracking features.,,,PASS,Completed the full matched RGB-D sequence,3,0.9993086761147598,2891,2221,156.77713799697813,4.5511,6.397500000000001,3.4282,27.516441199109572,21.809546286466468,7.386521106832757,2.6273207501582614,0,0
4,fr2_desk_clean,fr2_desk,clean,2893,resnet_layer2_direct_c4_d67_d108_d121,"resnet:direct:layer2:67,108,121",direct,,"direct layer2[d67,d108,d121]","Direct coarse parent C4, selected because it is the coarse component of the global C2F optimum.",,15.9524,PASS,Completed the full matched RGB-D sequence,9,0.9993086761147598,2891,2221,170.2653662560042,16.1158,24.0644,14.763499999999999,85.51380999459302,72.98863748877066,32.27734657783788,10.259822015602111,0,305
4,fr2_desk_clean,fr2_desk,clean,2893,resnet_layer2_direct_c5_d108_d121,"resnet:direct:layer2:108,121",direct,,"direct layer2[d108,d121]","Direct coarse parent C5, selected because it produces the strongest C2F synergy with F6.",,16.6202,PASS,Completed the full matched RGB-D sequence,10,0.9993086761147598,2891,2221,171.93900222799857,17.2523,23.819000000000003,12.4831,79.75636480136858,67.65673207818975,26.799592388496844,8.701790777990297,0,247
4,fr2_desk_clean,fr2_desk,clean,2893,resnet_conv1_direct_f1_d15_d20_d26_d34,"resnet:direct:conv1:15,20,26,34",direct,,"direct conv1[d15,d20,d26,d34]",Direct fine parent F1: global direct Conv1 optimum on fr1/desk_lightswitch.,,10.3758,PASS,Completed the full matched RGB-D sequence,1,0.9993086761147598,2891,2221,163.17347137699835,4.531000000000001,7.4173,4.490799999999999,34.25429141786944,27.603986685406852,10.93068686172681,2.6519458001267684,0,0
4,fr2_desk_clean,fr2_desk,clean,2893,resnet_conv1_direct_f2_d23_d24_d26_d51_d63,"resnet:direct:conv1:23,24,26,51,63",direct,,"direct conv1[d23,d24,d26,d51,d63]","Direct fine parent F2, used by both A/B schedule tests of the global C2F pair.",,10.4535,PASS,Completed the full matched RGB-D sequence,4,0.9993086761147598,2891,2221,157.19414306199178,5.617500000000001,8.4544,4.9819,36.54946634667298,28.94633749406041,8.82254898643544,3.2264589506524493,0,0
4,fr2_desk_clean,fr2_desk,clean,2893,resnet_conv1_direct_f6_d29_d33_d52,"resnet:direct:conv1:29,33,52",direct,,"direct conv1[d29,d33,d52]","Direct fine parent F6, included because it has the largest observed C2F gain with C5.",,14.6721,PASS,Completed the full matched RGB-D sequence,6,0.9993086761147598,2891,2221,158.866955038975,5.96,11.8487,8.6289,60.10065518123088,49.55089100482487,25.721520401819358,3.5419727419093734,0,10
4,fr2_desk_clean,fr2_desk,clean,2893,resnet_c2f_b_f1_c4_negative_high_parent,"resnet:c2f:B:fine15,20,26,34:coarse67,108,121",c2f,B,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d67,d108,d121]",C2F-B negative high-parent control: worse than direct global Conv1 optimum F1 on fr1 lightswitch.,resnet_conv1_direct_f1_d15_d20_d26_d34|resnet_layer2_direct_c4_d67_d108_d121,11.0315,PASS,Completed the full matched RGB-D sequence,2,0.9993086761147598,2891,2221,182.20994687700295,4.5454,7.345599999999999,4.3497,34.00418244354154,27.29816354819034,10.370962898399958,2.6841181505749425,0,0
4,fr2_desk_clean,fr2_desk,clean,2893,resnet_c2f_a_f2_c4_variant_negative,"resnet:c2f:A:fine23,24,26,51,63:coarse67,108,121",c2f,A,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",C2F-A schedule control: slightly worse than direct F2 on fr1 lightswitch.,resnet_conv1_direct_f2_d23_d24_d26_d51_d63|resnet_layer2_direct_c4_d67_d108_d121,10.5465,PASS,Completed the full matched RGB-D sequence,7,0.9993086761147598,2891,2221,191.77105711298645,6.2434,9.5378,5.5476,41.50366231504615,33.17356161527167,9.746066367839457,3.6179155054521086,0,0
4,fr2_desk_clean,fr2_desk,clean,2893,resnet_c2f_b_f2_c4_global_best,"resnet:c2f:B:fine23,24,26,51,63:coarse67,108,121",c2f,B,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",C2F-B global ResNet C2F optimum on fr1 lightswitch; compare against both direct parents.,resnet_conv1_direct_f2_d23_d24_d26_d51_d63|resnet_layer2_direct_c4_d67_d108_d121,9.3293,PASS,Completed the full matched RGB-D sequence,5,0.9993086761147598,2891,2221,178.3735960079939,5.738300000000001,8.579699999999999,4.8641,36.717901710276166,28.970129491825393,8.526905965723945,3.2449633597041836,0,0
4,fr2_desk_clean,fr2_desk,clean,2893,resnet_c2f_a_f6_c5_positive_synergy,"resnet:c2f:A:fine29,33,52:coarse108,121",c2f,A,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d108,d121]",C2F-A positive synergy case: 32.9% lower fr1-lightswitch ATE than direct F6.,resnet_conv1_direct_f6_d29_d33_d52|resnet_layer2_direct_c5_d108_d121,9.849,PASS,Completed the full matched RGB-D sequence,8,0.9993086761147598,2891,2221,182.817937668995,6.444500000000001,12.1336,8.392800000000001,59.413951169655334,48.564451270888945,23.291194392699655,4.096080783715552,0,12
5,fr2_desk_lightswitch,fr2_desk,lightswitch,2893,gray_baseline,gray,gray,,gray,Photometric grayscale baseline; no learned tracking features.,,,PASS,Completed the full matched RGB-D sequence,4,0.9993086761147598,2891,2221,163.50714753000648,8.4609,13.244800000000001,9.3482,69.82177098414944,57.095577608845595,91.08169802883748,19.735492925973844,0,265
5,fr2_desk_lightswitch,fr2_desk,lightswitch,2893,resnet_layer2_direct_c4_d67_d108_d121,"resnet:direct:layer2:67,108,121",direct,,"direct layer2[d67,d108,d121]","Direct coarse parent C4, selected because it is the coarse component of the global C2F optimum.",,15.9524,PASS,Completed the full matched RGB-D sequence,5,0.9993086761147598,2891,2221,169.6007569450012,16.007199999999997,24.9253,15.6824,89.93951333405626,76.08967612286335,34.04044156437789,9.629401404255587,0,380
5,fr2_desk_lightswitch,fr2_desk,lightswitch,2893,resnet_layer2_direct_c5_d108_d121,"resnet:direct:layer2:108,121",direct,,"direct layer2[d108,d121]","Direct coarse parent C5, selected because it produces the strongest C2F synergy with F6.",,16.6202,PASS,Completed the full matched RGB-D sequence,6,0.9993086761147598,2891,2221,173.3585523260117,17.2379,24.4224,13.191,81.9927565052619,70.28852747313745,32.73896617889216,8.412745930035646,0,336
5,fr2_desk_lightswitch,fr2_desk,lightswitch,2893,resnet_conv1_direct_f1_d15_d20_d26_d34,"resnet:direct:conv1:15,20,26,34",direct,,"direct conv1[d15,d20,d26,d34]",Direct fine parent F1: global direct Conv1 optimum on fr1/desk_lightswitch.,,10.3758,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,,,,,63.810548315988854,,,,,,,,1,18
5,fr2_desk_lightswitch,fr2_desk,lightswitch,2893,resnet_conv1_direct_f2_d23_d24_d26_d51_d63,"resnet:direct:conv1:23,24,26,51,63",direct,,"direct conv1[d23,d24,d26,d51,d63]","Direct fine parent F2, used by both A/B schedule tests of the global C2F pair.",,10.4535,PASS,Completed the full matched RGB-D sequence,3,0.9993086761147598,2891,2221,166.95892705401639,7.4655,9.944500000000001,4.3081000000000005,38.1942495491155,32.706881699833396,19.421377514221316,7.874079945140555,0,199
5,fr2_desk_lightswitch,fr2_desk,lightswitch,2893,resnet_conv1_direct_f6_d29_d33_d52,"resnet:direct:conv1:29,33,52",direct,,"direct conv1[d29,d33,d52]","Direct fine parent F6, included because it has the largest observed C2F gain with C5.",,14.6721,PASS,Completed the full matched RGB-D sequence,7,0.9993086761147598,2891,2221,163.41572230600286,25.865199999999998,40.5931,24.813299999999998,140.1330060644576,120.72419822270766,89.62615231166622,28.52209361012423,0,163
5,fr2_desk_lightswitch,fr2_desk,lightswitch,2893,resnet_c2f_b_f1_c4_negative_high_parent,"resnet:c2f:B:fine15,20,26,34:coarse67,108,121",c2f,B,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d67,d108,d121]",C2F-B negative high-parent control: worse than direct global Conv1 optimum F1 on fr1 lightswitch.,resnet_conv1_direct_f1_d15_d20_d26_d34|resnet_layer2_direct_c4_d67_d108_d121,11.0315,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,,,,,68.51403590600239,,,,,,,,0,18
5,fr2_desk_lightswitch,fr2_desk,lightswitch,2893,resnet_c2f_a_f2_c4_variant_negative,"resnet:c2f:A:fine23,24,26,51,63:coarse67,108,121",c2f,A,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",C2F-A schedule control: slightly worse than direct F2 on fr1 lightswitch.,resnet_conv1_direct_f2_d23_d24_d26_d51_d63|resnet_layer2_direct_c4_d67_d108_d121,10.5465,PASS,Completed the full matched RGB-D sequence,2,0.9993086761147598,2891,2221,192.68851158200414,7.0937,11.3982,7.0047999999999995,51.094888583669054,42.002533829506504,15.959781065148428,4.759489426531162,0,195
5,fr2_desk_lightswitch,fr2_desk,lightswitch,2893,resnet_c2f_b_f2_c4_global_best,"resnet:c2f:B:fine23,24,26,51,63:coarse67,108,121",c2f,B,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",C2F-B global ResNet C2F optimum on fr1 lightswitch; compare against both direct parents.,resnet_conv1_direct_f2_d23_d24_d26_d51_d63|resnet_layer2_direct_c4_d67_d108_d121,9.3293,PASS,Completed the full matched RGB-D sequence,1,0.9993086761147598,2891,2221,187.3892470470164,6.5996,10.078,5.7597000000000005,42.96228601233966,35.163859937043654,11.997179570611092,3.8110696404745603,0,200
5,fr2_desk_lightswitch,fr2_desk,lightswitch,2893,resnet_c2f_a_f6_c5_positive_synergy,"resnet:c2f:A:fine29,33,52:coarse108,121",c2f,A,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d108,d121]",C2F-A positive synergy case: 32.9% lower fr1-lightswitch ATE than direct F6.,resnet_conv1_direct_f6_d29_d33_d52|resnet_layer2_direct_c5_d108_d121,9.849,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,,,,,71.15591761801625,,,,,,,,1,32
6,fr2_desk_flashlight,fr2_desk,flashlight,2893,gray_baseline,gray,gray,,gray,Photometric grayscale baseline; no learned tracking features.,,,PASS,Completed the full matched RGB-D sequence,1,0.9993086761147598,2891,2221,159.56914655902074,4.6496,7.1207,4.1326,32.609861135125264,25.73494714033454,9.294145745069478,2.7524635114547538,0,0
6,fr2_desk_flashlight,fr2_desk,flashlight,2893,resnet_layer2_direct_c4_d67_d108_d121,"resnet:direct:layer2:67,108,121",direct,,"direct layer2[d67,d108,d121]","Direct coarse parent C4, selected because it is the coarse component of the global C2F optimum.",,15.9524,PASS,Completed the full matched RGB-D sequence,10,0.9993086761147598,2891,2221,167.27476465399377,17.0487,25.609700000000004,15.6608,89.83100768370339,75.86541341872304,34.18879274371117,10.245267905263008,0,318
6,fr2_desk_flashlight,fr2_desk,flashlight,2893,resnet_layer2_direct_c5_d108_d121,"resnet:direct:layer2:108,121",direct,,"direct layer2[d108,d121]","Direct coarse parent C5, selected because it produces the strongest C2F synergy with F6.",,16.6202,PASS,Completed the full matched RGB-D sequence,9,0.9993086761147598,2891,2221,171.03648258800968,16.6514,23.743100000000002,13.4321,80.50005458759661,68.89138853922621,27.51145719405899,7.971673019621687,0,257
